Union,date,week
32.45,2016-09-04,1635
32.38,2016-09-05,1636
32.38,2016-09-06,1636
32.37,2016-09-07,1636
32.34,2016-09-08,1636
32.31,2016-09-09,1636
32.29,2016-09-10,1636
32.27,2016-09-11,1636
32.25,2016-09-12,1637
32.29,2016-09-13,1637
32.31,2016-09-14,1637
32.33,2016-09-15,1637
32.29,2016-09-16,1637
32.21,2016-09-17,1637
32.13,2016-09-18,1637
32.05,2016-09-19,1638
32.07,2016-09-20,1638
32.09,2016-09-21,1638
32.12,2016-09-22,1638
32.12,2016-09-23,1638
32.07,2016-09-24,1638
32.03,2016-09-25,1638
31.98,2016-09-26,1639
32.03,2016-09-27,1639
32.08,2016-09-28,1639
32.13,2016-09-29,1639
32.16,2016-09-30,1639
32.14,2016-10-01,1639
32.12,2016-10-02,1639
32.11,2016-10-03,1640
32.19,2016-10-04,1640
32.27,2016-10-05,1640
32.34,2016-10-06,1640
32.41,2016-10-07,1640
32.41,2016-10-08,1640
32.41,2016-10-09,1640
32.4,2016-10-10,1641
32.5,2016-10-11,1641
32.59,2016-10-12,1641
32.68,2016-10-13,1641
32.72,2016-10-14,1641
32.69,2016-10-15,1641
32.65,2016-10-16,1641
32.62,2016-10-17,1642
32.72,2016-10-18,1642
32.82,2016-10-19,1642
32.9,2016-10-20,1642
32.98,2016-10-21,1642
32.96,2016-10-22,1642
32.94,2016-10-23,1642
32.92,2016-10-24,1643
32.99,2016-10-25,1643
33.06,2016-10-26,1643
33.09,2016-10-27,1643
33.12,2016-10-28,1643
33.1,2016-10-29,1643
33.09,2016-10-30,1643
33.07,2016-10-31,1644
33.06,2016-11-01,1644
33.05,2016-11-02,1644
33.09,2016-11-03,1644
33.13,2016-11-04,1644
33.13,2016-11-05,1644
33.13,2016-11-06,1644
33.13,2016-11-07,1645
33.23,2016-11-08,1645
33.34,2016-11-09,1645
33.41,2016-11-10,1645
33.44,2016-11-11,1645
33.39,2016-11-12,1645
33.34,2016-11-13,1645
33.29,2016-11-14,1646
33.39,2016-11-15,1646
33.5,2016-11-16,1646
33.68,2016-11-17,1646
33.86,2016-11-18,1646
33.93,2016-11-19,1646
34,2016-11-20,1646
34.07,2016-11-21,1647
34.27,2016-11-22,1647
34.47,2016-11-23,1647
34.64,2016-11-24,1647
34.77,2016-11-25,1647
34.78,2016-11-26,1647
34.8,2016-11-27,1647
34.82,2016-11-28,1648
34.92,2016-11-29,1648
35.02,2016-11-30,1648
35.02,2016-12-01,1648
35.03,2016-12-02,1648
34.98,2016-12-03,1648
34.93,2016-12-04,1648
34.88,2016-12-05,1649
34.97,2016-12-06,1649
35.08,2016-12-07,1649
35.16,2016-12-08,1649
35.2,2016-12-09,1649
35.16,2016-12-10,1649
35.12,2016-12-11,1649
35.08,2016-12-12,1650
35.15,2016-12-13,1650
35.22,2016-12-14,1650
35.23,2016-12-15,1650
35.21,2016-12-16,1650
35.16,2016-12-17,1650
35.1,2016-12-18,1650
35.05,2016-12-19,1651
35.09,2016-12-20,1651
35.19,2016-12-21,1651
35.25,2016-12-22,1651
35.32,2016-12-23,1651
35.39,2016-12-24,1651
35.47,2016-12-25,1651
35.54,2016-12-26,1652
35.62,2016-12-27,1652
35.7,2016-12-28,1652
35.77,2016-12-29,1652
35.85,2016-12-30,1652
35.87,2016-12-31,1652
35.9,2017-01-01,1752
35.93,2017-01-02,1701
35.95,2017-01-03,1701
35.98,2017-01-04,1701
35.97,2017-01-05,1701
35.92,2017-01-06,1701
35.81,2017-01-07,1701
35.7,2017-01-08,1701
35.59,2017-01-09,1702
35.7,2017-01-10,1702
35.8,2017-01-11,1702
35.85,2017-01-12,1702
35.9,2017-01-13,1702
35.85,2017-01-14,1702
35.8,2017-01-15,1702
35.74,2017-01-16,1703
35.74,2017-01-17,1703
35.73,2017-01-18,1703
35.72,2017-01-19,1703
35.69,2017-01-20,1703
35.59,2017-01-21,1703
35.5,2017-01-22,1703
35.41,2017-01-23,1704
35.32,2017-01-24,1704
35.23,2017-01-25,1704
35.08,2017-01-26,1704
34.9,2017-01-27,1704
34.71,2017-01-28,1704
34.52,2017-01-29,1704
34.33,2017-01-30,1705
34.05,2017-01-31,1705
33.87,2017-02-01,1705
33.71,2017-02-02,1705
33.59,2017-02-03,1705
33.44,2017-02-04,1705
33.3,2017-02-05,1705
33.16,2017-02-06,1706
33.18,2017-02-07,1706
33.12,2017-02-08,1706
33.08,2017-02-09,1706
33.04,2017-02-10,1706
32.95,2017-02-11,1706
32.85,2017-02-12,1706
32.76,2017-02-13,1707
32.8,2017-02-14,1707
32.84,2017-02-15,1707
32.91,2017-02-16,1707
32.94,2017-02-17,1707
32.92,2017-02-18,1707
32.9,2017-02-19,1707
32.88,2017-02-20,1708
32.83,2017-02-21,1708
32.77,2017-02-22,1708
32.81,2017-02-23,1708
32.84,2017-02-24,1708
32.86,2017-02-25,1708
32.89,2017-02-26,1708
32.91,2017-02-27,1709
32.9,2017-02-28,1709
32.9,2017-03-01,1709
32.89,2017-03-02,1709
32.88,2017-03-03,1709
32.87,2017-03-04,1709
32.85,2017-03-05,1709
32.84,2017-03-06,1710
32.86,2017-03-07,1710
32.88,2017-03-08,1710
32.93,2017-03-09,1710
32.95,2017-03-10,1710
32.92,2017-03-11,1710
32.89,2017-03-12,1710
32.86,2017-03-13,1711
32.89,2017-03-14,1711
32.92,2017-03-15,1711
32.95,2017-03-16,1711
32.98,2017-03-17,1711
32.96,2017-03-18,1711
32.94,2017-03-19,1711
32.88,2017-03-20,1712
32.91,2017-03-21,1712
32.99,2017-03-22,1712
33.07,2017-03-23,1712
33.15,2017-03-24,1712
33.19,2017-03-25,1712
33.22,2017-03-26,1712
33.26,2017-03-27,1713
33.41,2017-03-28,1713
33.55,2017-03-29,1713
33.72,2017-03-30,1713
33.9,2017-03-31,1713
33.96,2017-04-01,1713
34.03,2017-04-02,1713
34.1,2017-04-03,1714
34.24,2017-04-04,1714
34.39,2017-04-05,1714
34.5,2017-04-06,1714
34.6,2017-04-07,1714
34.63,2017-04-08,1714
34.66,2017-04-09,1714
34.69,2017-04-10,1715
34.75,2017-04-11,1715
34.82,2017-04-12,1715
34.9,2017-04-13,1715
34.9,2017-04-14,1715
34.89,2017-04-15,1715
34.89,2017-04-16,1715
34.89,2017-04-17,1716
34.94,2017-04-18,1716
35.03,2017-04-19,1716
35.09,2017-04-20,1716
35.14,2017-04-21,1716
35.16,2017-04-22,1716
35.19,2017-04-23,1716
35.21,2017-04-24,1717
35.28,2017-04-25,1717
35.42,2017-04-26,1717
35.52,2017-04-27,1717
35.58,2017-04-28,1717
35.62,2017-04-29,1717
35.66,2017-04-30,1717
35.7,2017-05-01,1718
35.74,2017-05-02,1718
35.89,2017-05-03,1718
36.03,2017-05-04,1718
36.18,2017-05-05,1718
36.33,2017-05-06,1718
36.48,2017-05-07,1718
36.64,2017-05-08,1719
36.86,2017-05-09,1719
36.97,2017-05-10,1719
37.08,2017-05-11,1719
37.19,2017-05-12,1719
37.27,2017-05-13,1719
37.34,2017-05-14,1719
37.42,2017-05-15,1720
37.57,2017-05-16,1720
37.63,2017-05-17,1720
37.66,2017-05-18,1720
37.68,2017-05-19,1720
37.65,2017-05-20,1720
37.63,2017-05-21,1720
37.6,2017-05-22,1721
37.61,2017-05-23,1721
37.61,2017-05-24,1721
37.61,2017-05-25,1721
37.6,2017-05-26,1721
37.58,2017-05-27,1721
37.56,2017-05-28,1721
37.54,2017-05-29,1722
37.67,2017-05-30,1722
37.79,2017-05-31,1722
37.9,2017-06-01,1722
37.95,2017-06-02,1722
37.95,2017-06-03,1722
37.94,2017-06-04,1722
37.94,2017-06-05,1723
37.93,2017-06-06,1723
37.95,2017-06-07,1723
37.94,2017-06-08,1723
37.93,2017-06-09,1723
37.91,2017-06-10,1723
37.89,2017-06-11,1723
37.87,2017-06-12,1724
37.87,2017-06-13,1724
37.95,2017-06-14,1724
38.04,2017-06-15,1724
38.06,2017-06-16,1724
38.04,2017-06-17,1724
38.01,2017-06-18,1724
37.99,2017-06-19,1725
38.03,2017-06-20,1725
38.12,2017-06-21,1725
38.18,2017-06-22,1725
38.3,2017-06-23,1725
38.33,2017-06-24,1725
38.35,2017-06-25,1725
38.37,2017-06-26,1726
38.42,2017-06-27,1726
38.46,2017-06-28,1726
38.47,2017-06-29,1726
38.47,2017-06-30,1726
38.45,2017-07-01,1726
38.43,2017-07-02,1726
38.4,2017-07-03,1727
38.46,2017-07-04,1727
38.5,2017-07-05,1727
38.52,2017-07-06,1727
38.49,2017-07-07,1727
38.44,2017-07-08,1727
38.39,2017-07-09,1727
38.34,2017-07-10,1728
38.39,2017-07-11,1728
38.4,2017-07-12,1728
38.4,2017-07-13,1728
38.4,2017-07-14,1728
38.32,2017-07-15,1728
38.24,2017-07-16,1728
38.17,2017-07-17,1729
38.18,2017-07-18,1729
38.31,2017-07-19,1729
38.45,2017-07-20,1729
38.55,2017-07-21,1729
38.57,2017-07-22,1729
38.6,2017-07-23,1729
38.63,2017-07-24,1730
38.7,2017-07-25,1730
38.68,2017-07-26,1730
38.65,2017-07-27,1730
38.62,2017-07-28,1730
38.53,2017-07-29,1730
38.43,2017-07-30,1730
38.34,2017-07-31,1731
38.3,2017-08-01,1731
38.32,2017-08-02,1731
38.36,2017-08-03,1731
38.39,2017-08-04,1731
38.35,2017-08-05,1731
38.31,2017-08-06,1731
38.27,2017-08-07,1732
38.28,2017-08-08,1732
38.3,2017-08-09,1732
38.33,2017-08-10,1732
38.31,2017-08-11,1732
38.25,2017-08-12,1732
38.2,2017-08-13,1732
38.14,2017-08-14,1733
38.14,2017-08-15,1733
38.16,2017-08-16,1733
38.16,2017-08-17,1733
38.12,2017-08-18,1733
38.08,2017-08-19,1733
38.04,2017-08-20,1733
38,2017-08-21,1734
37.96,2017-08-22,1734
37.94,2017-08-23,1734
37.91,2017-08-24,1734
37.85,2017-08-25,1734
37.78,2017-08-26,1734
37.71,2017-08-27,1734
37.64,2017-08-28,1735
37.59,2017-08-29,1735
37.6,2017-08-30,1735
37.61,2017-08-31,1735
37.55,2017-09-01,1735
37.47,2017-09-02,1735
37.39,2017-09-03,1735
37.31,2017-09-04,1736
37.26,2017-09-05,1736
37.11,2017-09-06,1736
37.07,2017-09-07,1736
36.99,2017-09-08,1736
36.91,2017-09-09,1736
36.83,2017-09-10,1736
36.76,2017-09-11,1737
36.69,2017-09-12,1737
36.48,2017-09-13,1737
36.27,2017-09-14,1737
36.07,2017-09-15,1737
35.87,2017-09-16,1737
35.67,2017-09-17,1737
35.47,2017-09-18,1738
35.24,2017-09-19,1738
34.91,2017-09-20,1738
34.51,2017-09-21,1738
33.98,2017-09-22,1738
33.44,2017-09-23,1738
32.9,2017-09-24,1738
32.79,2017-09-25,1739
32.67,2017-09-26,1739
32.56,2017-09-27,1739
32.43,2017-09-28,1739
32.37,2017-09-29,1739
32.32,2017-09-30,1739
32.27,2017-10-01,1739
32.21,2017-10-02,1740
32.16,2017-10-03,1740
32.11,2017-10-04,1740
32.07,2017-10-05,1740
32.02,2017-10-06,1740
31.98,2017-10-07,1740
31.93,2017-10-08,1740
31.88,2017-10-09,1741
31.83,2017-10-10,1741
31.78,2017-10-11,1741
31.77,2017-10-12,1741
31.78,2017-10-13,1741
31.78,2017-10-14,1741
31.78,2017-10-15,1741
31.77,2017-10-16,1742
31.76,2017-10-17,1742
31.75,2017-10-18,1742
31.77,2017-10-19,1742
31.74,2017-10-20,1742
31.76,2017-10-21,1742
31.77,2017-10-22,1742
31.79,2017-10-23,1743
31.8,2017-10-24,1743
31.79,2017-10-25,1743
31.81,2017-10-26,1743
31.79,2017-10-27,1743
31.7,2017-10-28,1743
31.64,2017-10-29,1743
31.58,2017-10-30,1744
31.54,2017-10-31,1744
31.5,2017-11-01,1744
31.46,2017-11-02,1744
31.42,2017-11-03,1744
31.36,2017-11-04,1744
31.29,2017-11-05,1744
31.22,2017-11-06,1745
31.2,2017-11-07,1745
31.17,2017-11-08,1745
31.24,2017-11-09,1745
31.3,2017-11-10,1745
31.33,2017-11-11,1745
31.35,2017-11-12,1745
31.38,2017-11-13,1746
31.38,2017-11-14,1746
31.37,2017-11-15,1746
31.4,2017-11-16,1746
31.37,2017-11-17,1746
31.35,2017-11-18,1746
31.32,2017-11-19,1746
31.3,2017-11-20,1747
31.3,2017-11-21,1747
31.49,2017-11-22,1747
31.66,2017-11-23,1747
31.8,2017-11-24,1747
31.87,2017-11-25,1747
31.93,2017-11-26,1747
32,2017-11-27,1748
32.04,2017-11-28,1748
32.12,2017-11-29,1748
32.16,2017-11-30,1748
32.21,2017-12-01,1748
32.16,2017-12-02,1748
32.12,2017-12-03,1748
32.08,2017-12-04,1749
32.08,2017-12-05,1749
32.18,2017-12-06,1749
32.24,2017-12-07,1749
32.32,2017-12-08,1749
32.39,2017-12-09,1749
32.47,2017-12-10,1749
32.43,2017-12-11,1750
32.46,2017-12-12,1750
32.5,2017-12-13,1750
32.57,2017-12-14,1750
32.58,2017-12-15,1750
32.58,2017-12-16,1750
32.57,2017-12-17,1750
32.57,2017-12-18,1751
32.64,2017-12-19,1751
32.71,2017-12-20,1751
32.76,2017-12-21,1751
32.82,2017-12-22,1751
32.81,2017-12-23,1751
32.79,2017-12-24,1751
32.78,2017-12-25,1752
32.77,2017-12-26,1752
32.76,2017-12-27,1752
32.73,2017-12-28,1752
32.71,2017-12-29,1752
32.68,2017-12-30,1752
32.66,2017-12-31,1752
32.64,2018-01-01,1801
32.61,2018-01-02,1801
32.61,2018-01-03,1801
32.58,2018-01-04,1801
32.55,2018-01-05,1801
32.46,2018-01-06,1801
32.37,2018-01-07,1801
32.27,2018-01-08,1802
32.39,2018-01-09,1802
32.51,2018-01-10,1802
32.57,2018-01-11,1802
32.63,2018-01-12,1802
32.66,2018-01-13,1802
32.7,2018-01-14,1802
32.74,2018-01-15,1803
32.83,2018-01-16,1803
32.93,2018-01-17,1803
33.02,2018-01-18,1803
33.08,2018-01-19,1803
33.09,2018-01-20,1803
33.11,2018-01-21,1803
33.12,2018-01-22,1804
33.16,2018-01-23,1804
33.16,2018-01-24,1804
33.14,2018-01-25,1804
33.11,2018-01-26,1804
33.05,2018-01-27,1804
32.98,2018-01-28,1804
32.91,2018-01-29,1805
32.82,2018-01-30,1805
32.72,2018-01-31,1805
32.61,2018-02-01,1805
32.55,2018-02-02,1805
32.47,2018-02-03,1805
32.39,2018-02-04,1805
32.31,2018-02-05,1806
32.31,2018-02-06,1806
32.32,2018-02-07,1806
32.27,2018-02-08,1806
32.27,2018-02-09,1806
32.3,2018-02-10,1806
32.32,2018-02-11,1806
32.35,2018-02-12,1807
32.54,2018-02-13,1807
32.61,2018-02-14,1807
32.68,2018-02-15,1807
32.75,2018-02-16,1807
32.77,2018-02-17,1807
32.78,2018-02-18,1807
32.79,2018-02-19,1808
32.84,2018-02-20,1808
32.99,2018-02-21,1808
33.1,2018-02-22,1808
33.22,2018-02-23,1808
33.25,2018-02-24,1808
33.28,2018-02-25,1808
33.31,2018-02-26,1809
33.36,2018-02-27,1809
33.37,2018-02-28,1809
33.42,2018-03-01,1809
33.47,2018-03-02,1809
33.44,2018-03-03,1809
33.41,2018-03-04,1809
33.38,2018-03-05,1810
33.34,2018-03-06,1810
33.3,2018-03-07,1810
33.28,2018-03-08,1810
33.25,2018-03-09,1810
33.18,2018-03-10,1810
33.12,2018-03-11,1810
33.05,2018-03-12,1811
33.04,2018-03-13,1811
33.02,2018-03-14,1811
33,2018-03-15,1811
32.99,2018-03-16,1811
32.92,2018-03-17,1811
32.85,2018-03-18,1811
32.78,2018-03-19,1812
32.75,2018-03-20,1812
32.72,2018-03-21,1812
32.62,2018-03-22,1812
32.51,2018-03-23,1812
32.49,2018-03-24,1812
32.47,2018-03-25,1812
32.45,2018-03-26,1813
32.42,2018-03-27,1813
32.52,2018-03-28,1813
32.55,2018-03-29,1813
32.56,2018-03-30,1813
32.57,2018-03-31,1813
32.6,2018-04-01,1813
32.62,2018-04-02,1814
32.65,2018-04-03,1814
32.68,2018-04-04,1814
32.7,2018-04-05,1814
32.67,2018-04-06,1814
32.67,2018-04-07,1814
32.67,2018-04-08,1814
32.67,2018-04-09,1815
32.72,2018-04-10,1815
32.78,2018-04-11,1815
32.82,2018-04-12,1815
32.86,2018-04-13,1815
32.84,2018-04-14,1815
32.83,2018-04-15,1815
32.81,2018-04-16,1816
32.85,2018-04-17,1816
32.86,2018-04-18,1816
32.88,2018-04-19,1816
32.9,2018-04-20,1816
32.87,2018-04-21,1816
32.84,2018-04-22,1816
32.8,2018-04-23,1817
32.83,2018-04-24,1817
32.89,2018-04-25,1817
33,2018-04-26,1817
33.07,2018-04-27,1817
33.09,2018-04-28,1817
33.12,2018-04-29,1817
33.14,2018-04-30,1818
33.18,2018-05-01,1818
33.21,2018-05-02,1818
33.21,2018-05-03,1818
33.21,2018-05-04,1818
33.18,2018-05-05,1818
33.15,2018-05-06,1818
33.12,2018-05-07,1819
33.11,2018-05-08,1819
33.12,2018-05-09,1819
33.14,2018-05-10,1819
33.15,2018-05-11,1819
33.12,2018-05-12,1819
33.1,2018-05-13,1819
33.07,2018-05-14,1820
33.08,2018-05-15,1820
33.08,2018-05-16,1820
33.06,2018-05-17,1820
33.01,2018-05-18,1820
32.96,2018-05-19,1820
32.92,2018-05-20,1820
32.87,2018-05-21,1821
32.82,2018-05-22,1821
32.79,2018-05-23,1821
32.75,2018-05-24,1821
32.7,2018-05-25,1821
32.65,2018-05-26,1821
32.59,2018-05-27,1821
32.54,2018-05-28,1822
32.51,2018-05-29,1822
32.52,2018-05-30,1822
32.53,2018-05-31,1822
32.55,2018-06-01,1822
32.49,2018-06-02,1822
32.43,2018-06-03,1822
32.37,2018-06-04,1823
32.32,2018-06-05,1823
32.28,2018-06-06,1823
32.25,2018-06-07,1823
32.2,2018-06-08,1823
32.1,2018-06-09,1823
32,2018-06-10,1823
31.9,2018-06-11,1824
31.85,2018-06-12,1824
31.79,2018-06-13,1824
31.59,2018-06-14,1824
31.38,2018-06-15,1824
31.21,2018-06-16,1824
31.05,2018-06-17,1824
30.88,2018-06-18,1825
30.81,2018-06-19,1825
30.73,2018-06-20,1825
30.64,2018-06-21,1825
30.56,2018-06-22,1825
30.5,2018-06-23,1825
30.44,2018-06-24,1825
30.38,2018-06-25,1826
30.39,2018-06-26,1826
30.45,2018-06-27,1826
30.51,2018-06-28,1826
30.45,2018-06-29,1826
30.36,2018-06-30,1826
30.27,2018-07-01,1826
30.18,2018-07-02,1827
30.15,2018-07-03,1827
30.12,2018-07-04,1827
30.11,2018-07-05,1827
30.09,2018-07-06,1827
30.07,2018-07-07,1827
30.06,2018-07-08,1827
30.04,2018-07-09,1828
30.08,2018-07-10,1828
30.11,2018-07-11,1828
30.16,2018-07-12,1828
30.16,2018-07-13,1828
30.12,2018-07-14,1828
30.08,2018-07-15,1828
30.04,2018-07-16,1829
30.05,2018-07-17,1829
30.06,2018-07-18,1829
30.07,2018-07-19,1829
30.09,2018-07-20,1829
30.05,2018-07-21,1829
30.01,2018-07-22,1829
29.98,2018-07-23,1830
29.99,2018-07-24,1830
30,2018-07-25,1830
30.06,2018-07-26,1830
30.12,2018-07-27,1830
30.08,2018-07-28,1830
30.04,2018-07-29,1830
30,2018-07-30,1831
30.01,2018-07-31,1831
30.02,2018-08-01,1831
30.07,2018-08-02,1831
30.13,2018-08-03,1831
30.13,2018-08-04,1831
30.13,2018-08-05,1831
30.14,2018-08-06,1832
30.15,2018-08-07,1832
30.17,2018-08-08,1832
30.14,2018-08-09,1832
30.06,2018-08-10,1832
29.98,2018-08-11,1832
29.9,2018-08-12,1832
29.81,2018-08-13,1833
29.77,2018-08-14,1833
29.73,2018-08-15,1833
29.67,2018-08-16,1833
29.61,2018-08-17,1833
29.53,2018-08-18,1833
29.45,2018-08-19,1833
29.37,2018-08-20,1834
29.38,2018-08-21,1834
29.4,2018-08-22,1834
29.39,2018-08-23,1834
29.39,2018-08-24,1834
29.35,2018-08-25,1834
29.31,2018-08-26,1834
29.27,2018-08-27,1835
29.3,2018-08-28,1835
29.38,2018-08-29,1835
29.43,2018-08-30,1835
29.42,2018-08-31,1835
29.38,2018-09-01,1835
29.35,2018-09-02,1835
29.31,2018-09-03,1836
29.31,2018-09-04,1836
29.32,2018-09-05,1836
29.35,2018-09-06,1836
29.38,2018-09-07,1836
29.33,2018-09-08,1836
29.28,2018-09-09,1836
29.22,2018-09-10,1837
29.24,2018-09-11,1837
29.25,2018-09-12,1837
29.23,2018-09-13,1837
29.1,2018-09-14,1837
28.93,2018-09-15,1837
28.75,2018-09-16,1837
28.58,2018-09-17,1838
28.41,2018-09-18,1838
28.24,2018-09-19,1838
28.11,2018-09-20,1838
27.98,2018-09-21,1838
27.85,2018-09-22,1838
27.72,2018-09-23,1838
27.6,2018-09-24,1839
27.5,2018-09-25,1839
27.42,2018-09-26,1839
27.38,2018-09-27,1839
27.31,2018-09-28,1839
27.2,2018-09-29,1839
27.1,2018-09-30,1839
26.99,2018-10-01,1840
26.99,2018-10-02,1840
26.98,2018-10-03,1840
26.97,2018-10-04,1840
26.96,2018-10-05,1840
26.91,2018-10-06,1840
26.85,2018-10-07,1840
26.79,2018-10-08,1841
26.77,2018-10-09,1841
26.76,2018-10-10,1841
26.8,2018-10-11,1841
26.77,2018-10-12,1841
26.67,2018-10-13,1841
26.57,2018-10-14,1841
26.46,2018-10-15,1842
26.36,2018-10-16,1842
26.26,2018-10-17,1842
26.25,2018-10-18,1842
26.22,2018-10-19,1842
26.14,2018-10-20,1842
26.07,2018-10-21,1842
25.99,2018-10-22,1843
25.92,2018-10-23,1843
25.84,2018-10-24,1843
25.86,2018-10-25,1843
25.88,2018-10-26,1843
25.89,2018-10-27,1843
25.9,2018-10-28,1843
25.92,2018-10-29,1844
25.98,2018-10-30,1844
26.04,2018-10-31,1844
26.15,2018-11-01,1844
26.27,2018-11-02,1844
26.34,2018-11-03,1844
26.41,2018-11-04,1844
26.54,2018-11-05,1845
26.51,2018-11-06,1845
26.48,2018-11-07,1845
26.52,2018-11-08,1845
26.54,2018-11-09,1845
26.53,2018-11-10,1845
26.52,2018-11-11,1845
26.51,2018-11-12,1846
26.56,2018-11-13,1846
26.6,2018-11-14,1846
26.7,2018-11-15,1846
26.76,2018-11-16,1846
26.74,2018-11-17,1846
26.73,2018-11-18,1846
26.71,2018-11-19,1847
26.76,2018-11-20,1847
26.81,2018-11-21,1847
26.91,2018-11-22,1847
27,2018-11-23,1847
27.09,2018-11-24,1847
27.18,2018-11-25,1847
27.28,2018-11-26,1848
27.36,2018-11-27,1848
27.46,2018-11-28,1848
27.52,2018-11-29,1848
27.58,2018-11-30,1848
27.67,2018-12-01,1848
27.76,2018-12-02,1848
27.86,2018-12-03,1849
28.17,2018-12-04,1849
28.48,2018-12-05,1849
28.7,2018-12-06,1849
28.91,2018-12-07,1849
29.12,2018-12-08,1849
29.33,2018-12-09,1849
29.44,2018-12-10,1850
29.57,2018-12-11,1850
29.7,2018-12-12,1850
29.79,2018-12-13,1850
29.88,2018-12-14,1850
29.85,2018-12-15,1850
29.82,2018-12-16,1850
29.79,2018-12-17,1851
29.8,2018-12-18,1851
29.82,2018-12-19,1851
29.87,2018-12-20,1851
29.91,2018-12-21,1851
29.93,2018-12-22,1851
29.95,2018-12-23,1851
29.97,2018-12-24,1852
29.99,2018-12-25,1852
30,2018-12-26,1852
30.02,2018-12-27,1852
30.04,2018-12-28,1852
30.06,2018-12-29,1852
30.08,2018-12-30,1852
30.1,2018-12-31,1801
30.12,2019-01-01,1901
30.13,2019-01-02,1901
30.15,2019-01-03,1901
30.21,2019-01-04,1901
30.19,2019-01-05,1901
30.18,2019-01-06,1901
30.17,2019-01-07,1902
30.16,2019-01-08,1902
30.2,2019-01-09,1902
30.24,2019-01-10,1902
30.33,2019-01-11,1902
30.33,2019-01-12,1902
30.33,2019-01-13,1902
30.33,2019-01-14,1903
30.4,2019-01-15,1903
30.46,2019-01-16,1903
30.54,2019-01-17,1903
30.59,2019-01-18,1903
30.57,2019-01-19,1903
30.54,2019-01-20,1903
30.52,2019-01-21,1904
30.47,2019-01-22,1904
30.43,2019-01-23,1904
30.51,2019-01-24,1904
30.57,2019-01-25,1904
30.56,2019-01-26,1904
30.54,2019-01-27,1904
30.53,2019-01-28,1905
30.54,2019-01-29,1905
30.5,2019-01-30,1905
30.51,2019-01-31,1905
30.53,2019-02-01,1905
30.46,2019-02-02,1905
30.4,2019-02-03,1905
30.34,2019-02-04,1906
30.29,2019-02-05,1906
30.24,2019-02-06,1906
30.21,2019-02-07,1906
30.18,2019-02-08,1906
30.1,2019-02-09,1906
30.03,2019-02-10,1906
29.96,2019-02-11,1907
29.91,2019-02-12,1907
29.85,2019-02-13,1907
29.82,2019-02-14,1907
29.8,2019-02-15,1907
29.81,2019-02-16,1907
29.82,2019-02-17,1907
29.84,2019-02-18,1908
29.85,2019-02-19,1908
29.85,2019-02-20,1908
29.89,2019-02-21,1908
29.89,2019-02-22,1908
29.88,2019-02-23,1908
29.88,2019-02-24,1908
29.87,2019-02-25,1909
29.88,2019-02-26,1909
29.89,2019-02-27,1909
29.89,2019-02-28,1909
29.9,2019-03-01,1909
29.97,2019-03-02,1909
30.04,2019-03-03,1909
30.11,2019-03-04,1910
30.17,2019-03-05,1910
30.24,2019-03-06,1910
30.28,2019-03-07,1910
30.31,2019-03-08,1910
30.31,2019-03-09,1910
30.31,2019-03-10,1910
30.31,2019-03-11,1911
30.3,2019-03-12,1911
30.29,2019-03-13,1911
30.29,2019-03-14,1911
30.28,2019-03-15,1911
30.22,2019-03-16,1911
30.16,2019-03-17,1911
30.11,2019-03-18,1912
30.08,2019-03-19,1912
30.05,2019-03-20,1912
30.02,2019-03-21,1912
29.99,2019-03-22,1912
29.95,2019-03-23,1912
29.92,2019-03-24,1912
29.89,2019-03-25,1913
29.82,2019-03-26,1913
29.75,2019-03-27,1913
29.66,2019-03-28,1913
29.57,2019-03-29,1913
29.57,2019-03-30,1913
29.56,2019-03-31,1913
29.56,2019-04-01,1914
29.56,2019-04-02,1914
29.56,2019-04-03,1914
29.5,2019-04-04,1914
29.43,2019-04-05,1914
29.39,2019-04-06,1914
29.35,2019-04-07,1914
29.31,2019-04-08,1915
29.29,2019-04-09,1915
29.26,2019-04-10,1915
29.2,2019-04-11,1915
29.18,2019-04-12,1915
29.13,2019-04-13,1915
29.09,2019-04-14,1915
29.05,2019-04-15,1916
28.94,2019-04-16,1916
28.83,2019-04-17,1916
28.76,2019-04-18,1916
28.74,2019-04-19,1916
28.71,2019-04-20,1916
28.69,2019-04-21,1916
28.63,2019-04-22,1917
28.56,2019-04-23,1917
28.5,2019-04-24,1917
28.45,2019-04-25,1917
28.41,2019-04-26,1917
28.44,2019-04-27,1917
28.46,2019-04-28,1917
28.49,2019-04-29,1918
28.5,2019-04-30,1918
28.56,2019-05-01,1918
28.62,2019-05-02,1918
28.68,2019-05-03,1918
28.72,2019-05-04,1918
28.76,2019-05-05,1918
28.8,2019-05-06,1919
28.86,2019-05-07,1919
28.92,2019-05-08,1919
28.97,2019-05-09,1919
28.98,2019-05-10,1919
28.93,2019-05-11,1919
28.89,2019-05-12,1919
28.85,2019-05-13,1920
28.82,2019-05-14,1920
28.8,2019-05-15,1920
28.76,2019-05-16,1920
28.68,2019-05-17,1920
28.58,2019-05-18,1920
28.48,2019-05-19,1920
28.39,2019-05-20,1921
28.31,2019-05-21,1921
28.2,2019-05-22,1921
28.06,2019-05-23,1921
27.92,2019-05-24,1921
27.77,2019-05-25,1921
27.62,2019-05-26,1921
27.47,2019-05-27,1922
27.32,2019-05-28,1922
27.15,2019-05-29,1922
26.97,2019-05-30,1922
26.79,2019-05-31,1922
